Date,Open,High,Low,Close,Adj Close,Volume
2020-04-02,34.5,36.47999954223633,34.0,35.88999938964844,30.65672492980957,2881594
2020-04-03,35.95000076293945,36.2599983215332,34.220001220703125,34.66999816894531,29.614614486694336,3061345
2020-04-06,34.849998474121094,37.529998779296875,34.7400016784668,36.689998626708984,31.340072631835938,3212422
2020-04-07,37.79999923706055,37.959999084472656,34.880001068115234,35.310001373291016,30.161296844482422,4028252
2020-04-08,35.06999969482422,37.16999816894531,34.880001068115234,36.15999984741211,30.887361526489258,4209974
2020-04-09,37.459999084472656,37.5,36.33000183105469,37.5,32.03196334838867,2667890
2020-04-14,37.38999938964844,37.86000061035156,36.88999938964844,37.810001373291016,32.296756744384766,3163350
2020-04-15,37.7599983215332,37.97999954223633,37.27000045776367,37.65999984741211,32.168636322021484,2707971
2020-04-16,37.16999816894531,37.849998474121094,36.7400016784668,37.52000045776367,32.049049377441406,3253841
2020-04-17,38.0099983215332,38.72999954223633,37.91999816894531,38.119998931884766,32.561561584472656,1872583
2020-04-20,37.79999923706055,38.18000030517578,36.97999954223633,36.97999954223633,31.587785720825195,1916068
2020-04-21,36.880001068115234,37.2599983215332,36.09000015258789,36.369998931884766,31.066728591918945,2033838
2020-04-22,36.0,36.869998931884766,35.58000183105469,36.52000045776367,31.19486427307129,2927951
2020-04-23,37.13999938964844,37.189998626708984,36.29999923706055,36.560001373291016,31.22902488708496,2099436
2020-04-24,36.20000076293945,36.900001525878906,36.150001525878906,36.650001525878906,31.305906295776367,3347201
2020-04-27,36.84000015258789,37.7400016784668,36.599998474121094,37.619998931884766,32.13446044921875,2126802
2020-04-28,38.54999923706055,38.599998474121094,37.27000045776367,37.72999954223633,32.228424072265625,2022831
2020-04-29,37.619998931884766,37.619998931884766,36.81999969482422,37.4900016784668,32.02342224121094,1870826
2020-04-30,37.5,38.2400016784668,37.27000045776367,37.689998626708984,32.194252014160156,2765312
2020-05-01,37.02000045776367,37.20000076293945,36.33000183105469,36.33000183105469,31.032564163208008,2509592
2020-05-04,35.84000015258789,36.939998626708984,35.7599983215332,36.779998779296875,31.416950225830078,1623731
2020-05-05,36.77000045776367,37.27000045776367,36.61000061035156,37.04999923706055,31.647579193115234,1523993
2020-05-06,36.630001068115234,36.88999938964844,36.349998474121094,36.650001525878906,31.305906295776367,1562522
2020-05-07,36.45000076293945,36.63999938964844,36.0099983215332,36.400001525878906,31.09235954284668,2418548
2020-05-08,36.45000076293945,37.619998931884766,36.43000030517578,37.45000076293945,31.98925018310547,2146783
2020-05-11,37.650001525878906,38.11000061035156,37.400001525878906,37.849998474121094,32.330928802490234,1643955
2020-05-12,37.38999938964844,37.88999938964844,37.310001373291016,37.7400016784668,32.236968994140625,1616964
2020-05-13,37.25,37.650001525878906,36.7599983215332,37.59000015258789,32.10884475708008,2028045
2020-05-14,37.15999984741211,37.880001068115234,37.13999938964844,37.54999923706055,32.074676513671875,1886069
2020-05-15,37.279998779296875,37.91999816894531,37.18000030517578,37.900001525878906,32.373634338378906,1981173
2020-05-18,38.099998474121094,38.279998779296875,37.77000045776367,38.150001525878906,32.587188720703125,1217514
2020-05-19,39.150001525878906,39.33000183105469,38.790000915527344,38.790000915527344,33.13386154174805,1840939
2020-05-20,38.5,39.27000045776367,38.08000183105469,38.91999816894531,33.24490737915039,1507534
2020-05-21,38.95000076293945,39.279998779296875,38.689998626708984,38.880001068115234,33.21073532104492,1573552
2020-05-22,38.68000030517578,39.099998474121094,38.33000183105469,38.86000061035156,33.19365692138672,1308995
2020-05-25,39.59000015258789,39.77000045776367,39.11000061035156,39.5,33.74033737182617,1647179
2020-05-26,39.720001220703125,40.91999816894531,39.599998474121094,40.84000015258789,34.88494110107422,3059335
2020-05-27,40.38999938964844,40.97999954223633,39.959999084472656,40.63999938964844,34.714107513427734,2943985
2020-05-28,41.11000061035156,41.31999969482422,40.5099983215332,40.75,34.808067321777344,1966309
2020-05-29,40.5,40.900001525878906,40.029998779296875,40.369998931884766,34.48347473144531,6164057
2020-06-01,39.86000061035156,40.65999984741211,39.779998779296875,40.65999984741211,34.7311897277832,1484732
2020-06-02,40.5099983215332,41.47999954223633,40.5,41.099998474121094,35.107032775878906,1795467
2020-06-03,41.0,41.7400016784668,40.79999923706055,41.58000183105469,35.51704406738281,1555936
2020-06-04,41.70000076293945,42.54999923706055,41.599998474121094,42.29999923706055,36.13204574584961,2634310
2020-06-05,41.9900016784668,41.9900016784668,41.52000045776367,41.709999084472656,35.628082275390625,1744430
2020-06-09,42.33000183105469,42.88999938964844,41.650001525878906,41.77000045776367,35.67933654785156,3633966
2020-06-10,41.900001525878906,44.15999984741211,41.86000061035156,43.81999969482422,37.430416107177734,3762439
2020-06-11,42.790000915527344,43.54999923706055,42.290000915527344,42.56999969482422,36.36267852783203,3271847
2020-06-12,41.959999084472656,43.060001373291016,41.90999984741211,42.470001220703125,36.27726745605469,2772776
2020-06-15,41.63999938964844,41.95000076293945,40.900001525878906,41.029998779296875,35.04723358154297,3489448
2020-06-16,41.97999954223633,42.970001220703125,41.59000015258789,42.4900016784668,36.29434585571289,3392966
2020-06-17,42.75,43.22999954223633,42.5,43.119998931884766,36.832489013671875,2655016
2020-06-18,42.869998931884766,43.099998474121094,42.36000061035156,42.54999923706055,36.3455924987793,4211968
2020-06-19,43.13999938964844,43.47999954223633,42.33000183105469,43.13999938964844,36.849571228027344,9569871
2020-06-22,42.5099983215332,43.7599983215332,42.5099983215332,43.40999984741211,37.0802001953125,1810573
2020-06-23,43.97999954223633,44.25,43.22999954223633,43.90999984741211,37.50728988647461,2211747
2020-06-24,44.099998474121094,44.290000915527344,43.81999969482422,43.88999938964844,37.490211486816406,2151034
2020-06-25,43.70000076293945,44.33000183105469,43.5,43.70000076293945,37.327911376953125,2090835
2020-06-26,43.45000076293945,44.09000015258789,43.349998474121094,43.90999984741211,37.50728988647461,2931132
2020-06-29,43.349998474121094,44.15999984741211,43.060001373291016,43.86000061035156,37.4645881652832,2115594
2020-06-30,44.88999938964844,45.310001373291016,44.439998626708984,44.83000183105469,38.29314041137695,3359648
2020-07-01,44.68000030517578,45.290000915527344,44.41999816894531,45.02000045776367,38.45543670654297,1518829
2020-07-02,45.15999984741211,45.45000076293945,44.869998931884766,45.36000061035156,38.7458610534668,2195687
2020-07-03,45.779998779296875,46.18000030517578,45.41999816894531,46.11000061035156,39.386497497558594,1324816
2020-07-06,46.119998931884766,46.380001068115234,45.93000030517578,45.93000030517578,39.23274612426758,1230148
2020-07-07,46.5099983215332,46.72999954223633,45.900001525878906,46.349998474121094,39.59151077270508,1895458
2020-07-08,46.4900016784668,46.72999954223633,45.41999816894531,45.47999954223633,38.848365783691406,2190413
2020-07-09,45.47999954223633,46.099998474121094,45.47999954223633,45.650001525878906,38.99357223510742,1621307
2020-07-10,45.5,45.93000030517578,45.3650016784668,45.4900016784668,38.856910705566406,1485061
2020-07-13,45.9900016784668,46.369998931884766,45.84000015258789,46.04999923706055,39.33525085449219,1854817
2020-07-14,45.7400016784668,46.18000030517578,45.59000015258789,45.97999954223633,39.275455474853516,2226797
2020-07-15,46.349998474121094,46.869998931884766,46.060001373291016,46.86000061035156,40.02714538574219,1520079
2020-07-16,47.099998474121094,47.099998474121094,46.380001068115234,46.599998474121094,39.8050537109375,2320054
2020-07-17,47.0,47.209999084472656,46.22999954223633,46.529998779296875,39.74525833129883,4733641
2020-07-20,46.2599983215332,46.70000076293945,46.119998931884766,46.20000076293945,39.463375091552734,1026705
2020-07-21,46.29999923706055,47.099998474121094,46.220001220703125,46.900001525878906,40.061309814453125,1792996
2020-07-22,47.02000045776367,47.02000045776367,45.81999969482422,46.099998474121094,39.37795639038086,2446056
2020-07-23,45.95000076293945,46.79999923706055,45.72999954223633,46.54999923706055,39.76233673095703,2030746
2020-07-24,46.150001525878906,46.380001068115234,45.93000030517578,46.36000061035156,39.60004806518555,1434219
2020-07-27,46.52000045776367,47.16999816894531,46.45000076293945,46.86000061035156,40.02714538574219,2281227
2020-07-28,46.880001068115234,47.150001525878906,46.560001373291016,46.58000183105469,39.787967681884766,1134431
2020-07-29,46.4900016784668,46.94499969482422,46.43000030517578,46.59000015258789,39.796512603759766,1617328
2020-07-30,46.56999969482422,47.310001373291016,46.56999969482422,47.119998931884766,40.24923324584961,1367882
2020-07-31,46.650001525878906,47.11000061035156,46.209999084472656,46.54999923706055,39.76233673095703,2834520
2020-08-03,45.88999938964844,46.380001068115234,45.58000183105469,45.900001525878906,39.207122802734375,2586461
2020-08-04,46.59000015258789,46.709999084472656,46.060001373291016,46.290000915527344,39.540252685546875,2651327
2020-08-05,45.9900016784668,46.630001068115234,45.83000183105469,46.38999938964844,39.625675201416016,1842224
2020-08-06,46.099998474121094,46.75,45.900001525878906,46.16999816894531,39.437747955322266,1752660
2020-08-07,45.75,46.27000045776367,45.72999954223633,46.040000915527344,39.32670974731445,1761702
2020-08-10,46.5,47.25,46.27000045776367,47.0099983215332,40.15526580810547,2370813
2020-08-11,46.970001220703125,47.439998626708984,46.7400016784668,46.97999954223633,40.129642486572266,1707393
2020-08-12,47.36000061035156,47.47999954223633,47.08000183105469,47.380001068115234,40.471317291259766,1442526
2020-08-13,47.81999969482422,47.86000061035156,47.060001373291016,47.25,40.36027145385742,2474851
2020-08-14,47.060001373291016,47.970001220703125,47.029998779296875,47.61000061035156,40.66777420043945,1500521
2020-08-17,47.310001373291016,47.83000183105469,47.310001373291016,47.47999954223633,40.556739807128906,1516228
2020-08-18,47.88999938964844,48.36000061035156,47.72999954223633,48.11000061035156,41.094871520996094,1865021
2020-08-19,47.52000045776367,49.13999938964844,47.52000045776367,48.880001068115234,41.75259780883789,2107116
2020-08-20,49.150001525878906,49.2400016784668,48.58000183105469,48.779998779296875,41.66717529296875,2530685
2020-08-21,49.5,49.5099983215332,48.38999938964844,48.72999954223633,41.62446594238281,3450581
2020-08-24,48.9900016784668,49.619998931884766,48.849998474121094,49.439998626708984,42.23093795776367,2937395
2020-08-25,49.08000183105469,49.20000076293945,48.349998474121094,48.599998474121094,41.66511917114258,3046718
2020-08-26,48.52000045776367,48.849998474121094,48.10499954223633,48.72999954223633,41.77656555175781,2290474
2020-08-27,48.41999816894531,49.66999816894531,48.41999816894531,49.34000015258789,42.299522399902344,3199340
2020-08-28,48.83000183105469,49.34000015258789,48.084999084472656,48.2599983215332,41.373634338378906,3558758
2020-08-31,48.02000045776367,48.2599983215332,47.34000015258789,47.52000045776367,40.73922348022461,2364047
2020-09-01,46.91999816894531,47.47999954223633,46.54999923706055,47.09000015258789,40.370582580566406,2407478
2020-09-02,47.650001525878906,48.33000183105469,47.650001525878906,48.16999816894531,41.296470642089844,2200622
2020-09-03,48.83000183105469,48.90999984741211,48.470001220703125,48.54999923706055,41.622249603271484,2689303
2020-09-04,47.66999816894531,47.77000045776367,46.599998474121094,46.7400016784668,40.070526123046875,2182248
2020-09-07,46.150001525878906,46.369998931884766,45.619998931884766,46.0099983215332,39.4446907043457,2175427
2020-09-08,46.7400016784668,46.83000183105469,45.70000076293945,46.20000076293945,39.60757827758789,1762507
2020-09-09,45.25,45.540000915527344,44.61000061035156,45.08000183105469,38.64739227294922,2535829
2020-09-10,45.56999969482422,45.810001373291016,44.56999969482422,45.279998779296875,38.818851470947266,2254795
2020-09-11,44.70000076293945,45.459999084472656,44.689998626708984,45.0,38.57881164550781,2082319
2020-09-14,45.38999938964844,45.41999816894531,44.470001220703125,44.91999816894531,38.510223388671875,1867794
2020-09-15,45.04999923706055,45.52000045776367,44.84000015258789,45.0099983215332,38.587379455566406,2449867
2020-09-16,45.41999816894531,45.560001373291016,45.029998779296875,45.38999938964844,38.91316223144531,2179463
2020-09-17,44.97999954223633,45.040000915527344,44.25,44.779998779296875,38.39019775390625,2766345
2020-09-18,44.72999954223633,44.849998474121094,44.04999923706055,44.08000183105469,37.790096282958984,5227602
2020-09-21,43.95000076293945,44.31999969482422,43.529998779296875,43.72999954223633,37.490028381347656,3220335
2020-09-22,43.52000045776367,44.779998779296875,43.5,44.380001068115234,38.04728698730469,2638634
2020-09-23,44.97999954223633,46.029998779296875,44.86000061035156,45.68000030517578,39.16177749633789,2745756
2020-09-24,44.779998779296875,45.84000015258789,44.77000045776367,45.61000061035156,39.101768493652344,1793338
2020-09-25,45.25,45.97999954223633,45.220001220703125,45.75,39.221797943115234,1567645
2020-09-28,45.75,46.0,45.529998779296875,45.529998779296875,39.033180236816406,926734
2020-09-29,45.83000183105469,45.95000076293945,45.40999984741211,45.65999984741211,39.144630432128906,1976280
2020-09-30,45.0099983215332,45.5,44.34000015258789,44.41999816894531,38.081573486328125,3529215
2020-10-01,44.720001220703125,45.189998626708984,44.540000915527344,44.560001373291016,38.20159912109375,1949233
2020-10-02,44.400001525878906,44.900001525878906,44.33000183105469,44.58000183105469,38.218746185302734,2075476
2020-10-05,45.540000915527344,45.70000076293945,44.86000061035156,45.2599983215332,38.80171585083008,1257395
2020-10-06,45.150001525878906,45.2400016784668,44.349998474121094,44.93000030517578,38.518798828125,1576888
2020-10-07,44.689998626708984,46.244998931884766,44.689998626708984,46.040000915527344,39.47041320800781,2517087
2020-10-08,46.7400016784668,46.83000183105469,45.869998931884766,46.75,40.079097747802734,2232910
2020-10-09,46.7599983215332,46.900001525878906,46.404998779296875,46.47999954223633,39.84762191772461,1368569
2020-10-12,46.5,46.91999816894531,46.27000045776367,46.810001373291016,40.13053894042969,1448075
2020-10-13,47.16999816894531,47.9900016784668,47.0099983215332,47.650001525878906,40.85067367553711,1736586
2020-10-14,47.709999084472656,47.97999954223633,47.59000015258789,47.869998931884766,41.03927993774414,1348122
2020-10-15,48.15999984741211,48.2400016784668,47.59000015258789,47.939998626708984,41.09928894042969,1570703
2020-10-16,47.79999923706055,48.470001220703125,47.79999923706055,48.20000076293945,41.32219314575195,2500099
2020-10-19,48.41999816894531,48.66999816894531,48.20000076293945,48.209999084472656,41.33076477050781,997301
2020-10-20,47.81999969482422,48.5,47.81999969482422,47.93000030517578,41.09072494506836,1227214
2020-10-21,47.70000076293945,47.88999938964844,46.95000076293945,47.20000076293945,40.464881896972656,1516419
2020-10-22,46.5,47.25,46.279998779296875,47.11000061035156,40.38772964477539,1321001
2020-10-23,47.0,47.27000045776367,46.83000183105469,46.91999816894531,40.22483825683594,1308607
2020-10-26,47.119998931884766,47.66999816894531,46.810001373291016,46.90999984741211,40.216270446777344,1299709
2020-10-27,46.77000045776367,47.13999938964844,46.0099983215332,46.47999954223633,39.84762191772461,2080181
2020-10-28,46.06999969482422,47.11000061035156,46.06999969482422,46.79999923706055,40.12196350097656,1483806
2020-10-29,46.56999969482422,46.619998931884766,45.849998474121094,46.029998779296875,39.46183776855469,1474251
2020-10-30,45.5099983215332,46.22999954223633,45.45000076293945,45.959999084472656,39.40182113647461,2799014
2020-11-02,45.900001525878906,46.34000015258789,45.630001068115234,46.25,39.650447845458984,1166789
2020-11-03,46.029998779296875,47.400001525878906,46.02000045776367,47.09000015258789,40.370582580566406,1732636
2020-11-04,46.86000061035156,47.16999816894531,46.18000030517578,47.0099983215332,40.301998138427734,1957131
2020-11-05,47.380001068115234,47.90999984741211,47.29999923706055,47.689998626708984,40.88496780395508,1641756
2020-11-06,48.0,48.060001373291016,47.525001525878906,47.720001220703125,40.91069030761719,1409779
2020-11-09,47.81999969482422,48.970001220703125,47.810001373291016,48.83000183105469,41.862300872802734,1979318
2020-11-10,49.15999984741211,49.20000076293945,46.97999954223633,47.40999984741211,40.644920349121094,3550245
2020-11-11,47.310001373291016,47.60499954223633,47.04999923706055,47.56999969482422,40.78208923339844,3194649
2020-11-12,48.66999816894531,49.59000015258789,48.560001373291016,48.779998779296875,41.81943130493164,3001177
2020-11-13,49.099998474121094,49.18000030517578,48.2599983215332,48.52000045776367,41.59653091430664,1728903
2020-11-16,48.849998474121094,49.0,48.52000045776367,48.52000045776367,41.59653091430664,39718
2020-11-17,48.709999084472656,48.95000076293945,47.75,47.9900016784668,41.14216613769531,3082770
2020-11-18,47.709999084472656,48.810001373291016,47.709999084472656,48.66999816894531,41.72512435913086,1970088
2020-11-19,49.130001068115234,49.63999938964844,48.59000015258789,49.45000076293945,42.393829345703125,2900356
2020-11-20,49.79999923706055,49.93000030517578,49.11000061035156,49.15999984741211,42.145206451416016,3671177
2020-11-23,49.439998626708984,49.58000183105469,49.040000915527344,49.040000915527344,42.042327880859375,1086010
2020-11-24,49.290000915527344,50.09000015258789,49.06999969482422,49.91999816894531,42.79676055908203,1549916
2020-11-25,50.060001373291016,50.66999816894531,49.66999816894531,49.66999816894531,42.58243179321289,2288948
2020-11-26,50.060001373291016,50.29999923706055,49.79999923706055,49.83000183105469,42.719608306884766,1108019
2020-11-27,49.689998626708984,50.13999938964844,49.68000030517578,49.88999938964844,42.77104187011719,1389935
2020-11-30,50.25,50.29999923706055,49.2400016784668,49.45000076293945,42.393829345703125,4704295
2020-12-01,49.31999969482422,50.3650016784668,49.2599983215332,50.130001068115234,42.9767951965332,2153717
2020-12-02,50.20000076293945,50.52000045776367,49.970001220703125,50.27000045776367,43.09681701660156,2172033
2020-12-03,49.849998474121094,50.04999923706055,49.630001068115234,49.7599983215332,42.65959167480469,1648123
2020-12-04,49.959999084472656,49.97999954223633,49.369998931884766,49.439998626708984,42.38525390625,1138975
2020-12-07,49.599998474121094,49.7599983215332,49.08000183105469,49.40999984741211,42.35953140258789,1279185
2020-12-08,49.04999923706055,49.54999923706055,49.04999923706055,49.470001220703125,42.410972595214844,1922141
2020-12-09,49.61000061035156,50.459999084472656,49.54999923706055,50.25,43.079673767089844,1725752
2020-12-10,50.220001220703125,50.41999816894531,49.90999984741211,50.13999938964844,42.98536682128906,1777299
2020-12-11,49.779998779296875,49.95000076293945,49.5099983215332,49.59000015258789,42.513851165771484,1643023
2020-12-14,49.849998474121094,51.290000915527344,49.84000015258789,50.939998626708984,43.67121124267578,1884535
2020-12-15,51.2400016784668,51.6349983215332,50.84000015258789,50.970001220703125,43.69694137573242,1926616
2020-12-16,50.970001220703125,51.560001373291016,50.86000061035156,51.09000015258789,43.79981231689453,1807871
2020-12-17,51.439998626708984,51.90999984741211,51.22999954223633,51.619998931884766,44.254180908203125,2996431
2020-12-18,51.29999923706055,51.88999938964844,51.209999084472656,51.209999084472656,43.902687072753906,6387091
2020-12-21,51.20000076293945,51.880001068115234,51.20000076293945,51.29999923706055,43.97983932495117,1378985
2020-12-22,51.13999938964844,51.47999954223633,50.69499969482422,50.900001525878906,43.636924743652344,1419264
2020-12-23,51.40999984741211,51.630001068115234,51.099998474121094,51.2400016784668,43.92840576171875,893615
2020-12-24,51.54999923706055,51.560001373291016,50.939998626708984,51.099998474121094,43.80838394165039,395616
2020-12-29,51.599998474121094,51.779998779296875,51.06999969482422,51.33000183105469,44.00556182861328,513696
2020-12-30,51.08000183105469,51.38999938964844,50.97999954223633,51.369998931884766,44.039852142333984,697297
2020-12-31,51.220001220703125,51.45500183105469,50.400001525878906,50.400001525878906,43.20826721191406,755282
2021-01-04,50.779998779296875,51.540000915527344,50.72999954223633,51.5099983215332,44.15987777709961,959577
2021-01-05,50.86000061035156,51.470001220703125,50.709999084472656,51.25,43.93697738647461,1282519
2021-01-06,50.79999923706055,51.474998474121094,50.349998474121094,50.4900016784668,43.28542709350586,1563029
2021-01-07,51.189998626708984,51.189998626708984,50.58000183105469,50.95000076293945,43.679786682128906,2248955
2021-01-08,51.43000030517578,51.849998474121094,50.95000076293945,51.849998474121094,44.45136260986328,1338073
2021-01-11,52.0,52.20000076293945,51.18000030517578,51.38999938964844,44.05699920654297,1137182
2021-01-12,51.349998474121094,51.68000030517578,51.0,51.380001068115234,44.04842758178711,1245759
2021-01-13,51.650001525878906,51.75,50.939998626708984,51.099998474121094,43.80838394165039,1146941
2021-01-14,50.849998474121094,50.9900016784668,50.439998626708984,50.779998779296875,43.53404235839844,1101252
2021-01-15,50.43000030517578,50.63999938964844,50.13999938964844,50.22999954223633,43.06251907348633,1026330
2021-01-18,50.220001220703125,50.599998474121094,50.15999984741211,50.25,43.079673767089844,771405
2021-01-19,50.54999923706055,51.290000915527344,50.540000915527344,51.20000076293945,43.89411544799805,1357694
2021-01-20,51.25,51.77000045776367,51.0099983215332,51.45000076293945,44.10844421386719,1323989
2021-01-21,51.79999923706055,52.30500030517578,51.650001525878906,52.2400016784668,44.78571701049805,2554761
2021-01-22,52.79999923706055,53.880001068115234,52.400001525878906,53.40999984741211,45.78876495361328,4015245
2021-01-25,53.61000061035156,54.47999954223633,53.599998474121094,54.34000015258789,46.5860595703125,1529172
2021-01-27,54.400001525878906,55.43000030517578,54.34000015258789,55.25,47.366207122802734,2299641
2021-01-28,54.40999984741211,55.25,54.349998474121094,54.79999923706055,46.98041534423828,2780242
2021-01-29,55.400001525878906,55.56999969482422,54.61000061035156,54.61000061035156,46.817535400390625,2519415
2021-02-01,54.290000915527344,55.29999923706055,54.15999984741211,55.220001220703125,47.34048843383789,2011510
2021-02-02,55.09000015258789,55.560001373291016,54.20000076293945,55.150001525878906,47.28047561645508,2177783
2021-02-03,55.18000030517578,55.44499969482422,54.86000061035156,55.310001373291016,47.41764450073242,1501532
2021-02-04,55.43000030517578,55.564998626708984,54.97999954223633,55.0,47.151878356933594,1381322
2021-02-05,55.97999954223633,56.33000183105469,55.63999938964844,55.63999938964844,47.70055389404297,1445022
2021-02-08,56.0,56.400001525878906,55.65999984741211,56.209999084472656,48.18922424316406,1254197
